aX,aY,aZ,gX,gY,gZ
-0.092,0.804,-0.406,-160.828,-61.523,-35.583
-0.067,0.778,-0.330,-161.804,-57.495,-34.302
-0.029,0.734,-0.262,-161.072,-52.734,-32.898
0.001,0.667,-0.205,-157.166,-49.500,-32.043
0.023,0.587,-0.156,-150.757,-47.791,-33.325
0.025,0.520,-0.104,-144.897,-48.035,-35.706
0.027,0.452,-0.048,-139.648,-49.988,-38.330
0.043,0.360,0.008,-134.827,-51.819,-40.894
0.062,0.273,0.074,-131.165,-53.162,-43.030
0.073,0.204,0.144,-129.089,-54.626,-45.288
0.084,0.137,0.212,-125.183,-55.176,-48.096
0.091,0.069,0.269,-118.652,-53.040,-50.415
0.099,-0.001,0.315,-110.168,-50.110,-51.514
0.103,-0.075,0.342,-100.708,-46.570,-51.208
0.088,-0.156,0.353,-91.553,-41.870,-50.781
0.066,-0.244,0.365,-81.726,-35.522,-50.964
0.040,-0.312,0.369,-72.327,-27.161,-49.744
0.020,-0.362,0.361,-63.171,-17.944,-46.204
0.018,-0.406,0.350,-53.589,-9.827,-40.405
0.026,-0.428,0.327,-44.067,-2.991,-33.264
0.025,-0.427,0.298,-34.363,3.296,-26.184
0.020,-0.419,0.272,-25.574,8.545,-20.508
0.025,-0.418,0.242,-17.639,12.878,-16.602
0.013,-0.427,0.213,-10.681,16.357,-14.099
-0.024,-0.446,0.183,-4.333,19.043,-12.817
-0.062,-0.469,0.165,-0.183,20.752,-12.878
-0.076,-0.482,0.161,2.319,21.423,-11.780
-0.079,-0.485,0.167,5.249,21.179,-8.606
-0.076,-0.482,0.176,10.925,20.081,-4.822
-0.051,-0.477,0.176,18.677,18.494,-1.709
-0.034,-0.461,0.164,28.503,16.724,1.282
-0.031,-0.442,0.143,39.490,15.930,3.906
-0.033,-0.411,0.122,49.194,16.602,6.531
-0.027,-0.376,0.115,56.458,18.433,9.827
-0.010,-0.328,0.118,61.707,21.729,13.672
0.012,-0.275,0.123,65.796,26.611,17.090
0.032,-0.216,0.119,70.435,33.203,19.897
0.050,-0.155,0.111,74.707,40.833,21.973
0.042,-0.101,0.086,80.078,47.424,22.400
0.030,-0.053,0.048,87.524,55.054,22.400
0.028,-0.005,0.002,94.421,63.721,24.719
0.028,0.025,-0.024,99.182,71.899,29.419
0.039,0.064,-0.040,101.746,82.275,34.973
0.028,0.122,-0.055,102.783,95.520,39.490
0.003,0.209,-0.099,104.370,109.558,42.053
-0.045,0.330,-0.186,106.750,121.887,43.701
-0.114,0.438,-0.314,109.375,131.653,42.908
-0.176,0.516,-0.454,110.962,135.986,40.161
-0.212,0.532,-0.571,111.694,133.240,35.095
-0.239,0.494,-0.673,112.061,124.512,28.015
-0.268,0.470,-0.710,111.206,110.168,19.226
-0.286,0.490,-0.687,109.558,90.637,10.010
-0.308,0.529,-0.650,108.704,69.214,1.770
-0.333,0.570,-0.613,112.305,47.485,-3.479
-0.358,0.608,-0.595,120.239,29.480,-5.188
-0.349,0.652,-0.587,132.324,15.259,-5.493
-0.306,0.695,-0.593,143.494,2.502,-4.028
-0.273,0.716,-0.629,156.067,-7.324,-1.343
-0.228,0.724,-0.665,168.152,-15.869,-0.305
-0.197,0.794,-0.696,175.781,-24.475,0.732
-0.196,0.884,-0.724,182.434,-29.846,2.869
-0.184,0.952,-0.759,188.477,-32.410,6.592
-0.164,1.046,-0.791,189.575,-32.593,12.207
-0.137,1.155,-0.819,186.584,-28.748,17.944
-0.129,1.252,-0.861,185.547,-22.339,22.156
-0.110,1.299,-0.919,188.904,-17.212,24.963
-0.075,1.304,-0.961,189.941,-13.611,29.297
-0.042,1.296,-0.990,189.758,-12.024,33.203
-0.046,1.320,-1.007,185.242,-8.240,35.828
-0.037,1.366,-1.033,173.096,2.502,37.842
-0.044,1.430,-1.077,154.175,22.461,40.894
-0.076,1.493,-1.138,136.169,46.509,45.654
-0.092,1.533,-1.228,123.047,65.491,48.828
-0.130,1.568,-1.318,115.417,70.374,47.485
-0.156,1.575,-1.380,114.258,58.411,40.833
-0.137,1.539,-1.433,117.188,32.898,30.151
-0.142,1.514,-1.491,117.676,5.493,18.188
-0.212,1.521,-1.536,113.586,-10.376,7.507
-0.299,1.549,-1.594,104.492,-11.902,1.221
-0.353,1.570,-1.673,92.285,0.244,3.845
-0.375,1.579,-1.739,79.224,21.912,12.634
-0.353,1.585,-1.789,64.514,43.335,21.545
-0.313,1.585,-1.834,49.255,55.725,25.024
-0.304,1.567,-1.858,39.612,56.152,20.752
-0.297,1.578,-1.853,35.400,45.288,15.076
-0.315,1.559,-1.912,29.602,30.518,6.653
-0.360,1.549,-2.007,19.409,20.081,-5.005
-0.454,1.577,-2.119,7.507,15.930,-14.404
-0.529,1.591,-2.232,-4.578,13.794,-17.212
-0.521,1.563,-2.246,-19.470,9.033,-14.221
-0.496,1.539,-2.149,-37.476,2.563,-10.193
-0.477,1.539,-2.009,-53.101,-3.296,-11.108
-0.436,1.502,-1.876,-62.500,-9.216,-15.625
-0.426,1.413,-1.697,-70.374,-24.353,-24.780
-0.429,1.430,-1.633,-75.745,-32.104,-29.236
-0.427,1.437,-1.593,-80.383,-38.330,-31.616
-0.423,1.435,-1.564,-83.008,-42.175,-31.616
-0.401,1.442,-1.532,-87.036,-44.067,-30.029
-0.376,1.449,-1.492,-93.567,-45.410,-28.320
-0.367,1.433,-1.444,-100.159,-46.387,-27.466
-0.361,1.405,-1.394,-106.628,-47.180,-27.832
-0.346,1.387,-1.343,-112.732,-48.157,-27.649
-0.335,1.375,-1.281,-118.347,-50.171,-27.222
-0.326,1.350,-1.224,-122.559,-53.101,-27.893
-0.322,1.331,-1.172,-126.648,-56.030,-30.151
-0.308,1.294,-1.114,-129.333,-59.753,-31.677
-0.276,1.257,-1.053,-132.629,-64.331,-31.372
-0.266,1.225,-0.993,-135.559,-67.200,-30.640
-0.238,1.170,-0.933,-137.634,-67.322,-29.480
-0.215,1.129,-0.894,-140.625,-63.721,-26.062
-0.216,1.091,-0.848,-144.592,-55.786,-21.667
-0.180,1.039,-0.789,-149.109,-46.570,-15.869
-0.141,1.011,-0.728,-153.992,-37.354,-8.972
-0.110,1.000,-0.669,-157.959,-29.541,-4.150
-0.072,0.977,-0.630,-159.424,-24.231,-1.465
-0.036,0.932,-0.616,-157.837,-22.644,0.366
-0.011,0.890,-0.620,-154.053,-24.475,1.282
-0.010,0.868,-0.615,-150.024,-29.053,0.854
0.001,0.843,-0.595,-147.522,-36.804,0.244
0.037,0.779,-0.549,-145.020,-43.701,0.061
0.078,0.729,-0.488,-143.921,-47.913,-0.122
0.094,0.714,-0.415,-145.081,-48.950,-0.916
0.099,0.687,-0.358,-144.897,-46.875,-2.319
0.123,0.647,-0.312,-143.372,-42.908,-2.686
0.154,0.611,-0.279,-142.151,-37.964,-1.831
0.167,0.581,-0.247,-140.076,-34.668,-1.831
0.188,0.543,-0.205,-136.169,-34.912,-3.845
0.231,0.486,-0.153,-131.897,-38.696,-6.409
0.254,0.414,-0.088,-127.747,-45.715,-11.169
0.263,0.327,-0.015,-123.840,-54.199,-17.944
0.263,0.251,0.057,-121.399,-59.082,-24.414
0.259,0.186,0.128,-120.667,-56.702,-28.870
0.263,0.134,0.195,-120.850,-45.654,-29.297
0.275,0.090,0.253,-119.873,-27.588,-25.635
0.275,0.022,0.295,-114.868,-10.498,-19.836
0.279,-0.042,0.306,-106.506,1.099,-16.235
0.268,-0.098,0.313,-93.811,4.639,-15.930
0.251,-0.170,0.307,-78.125,-0.427,-19.653
0.224,-0.250,0.299,-62.561,-10.681,-27.100
0.205,-0.354,0.302,-48.462,-22.827,-36.560
0.168,-0.422,0.320,-37.476,-34.607,-44.067
0.112,-0.462,0.345,-28.809,-42.603,-49.561
0.058,-0.480,0.366,-21.057,-42.847,-51.636
0.002,-0.510,0.371,-13.367,-32.593,-48.706
-0.040,-0.553,0.369,-7.446,-14.526,-41.443
-0.065,-0.564,0.370,-3.540,5.798,-31.372
-0.072,-0.529,0.374,0.061,24.048,-18.799
-0.058,-0.492,0.356,6.653,36.255,-7.446
-0.036,-0.459,0.323,17.090,41.931,-0.671
-0.018,-0.422,0.282,28.564,42.908,3.235
-0.018,-0.390,0.236,39.307,41.382,4.883
-0.006,-0.378,0.195,48.645,39.612,5.493
0.003,-0.353,0.166,54.932,37.781,5.676
-0.011,-0.299,0.153,59.021,36.865,5.249
-0.021,-0.243,0.141,64.880,37.170,4.761
-0.042,-0.189,0.116,73.547,37.964,5.554
-0.062,-0.117,0.082,81.604,39.063,6.775
-0.090,-0.042,0.037,87.830,39.978,8.545
-0.079,-0.002,0.004,92.346,42.603,11.353
-0.075,0.056,-0.037,95.215,44.861,14.465
-0.079,0.121,-0.111,96.008,49.805,18.738
-0.072,0.213,-0.203,94.543,55.786,21.179
-0.074,0.336,-0.320,91.919,60.242,21.484
-0.073,0.475,-0.461,90.881,59.448,20.691
-0.089,0.607,-0.600,90.515,51.453,18.433
-0.022,0.689,-0.698,90.576,37.048,15.503
0.035,0.724,-0.755,90.454,20.996,12.329
0.054,0.703,-0.747,90.149,6.592,6.531
0.078,0.652,-0.708,90.210,-0.366,-1.831
0.054,0.620,-0.697,92.957,-1.953,-8.728
-0.001,0.593,-0.714,100.403,-5.737,-13.916
-0.075,0.545,-0.776,111.389,-14.954,-19.653
-0.110,0.492,-0.811,123.291,-30.273,-23.804
-0.132,0.446,-0.811,130.127,-49.133,-23.987
-0.131,0.429,-0.747,131.409,-66.101,-21.667
-0.131,0.462,-0.655,129.333,-72.266,-16.296
-0.132,0.504,-0.595,127.502,-58.777,-6.836
-0.129,0.537,-0.592,127.563,-23.743,6.104
-0.146,0.595,-0.655,128.967,21.545,21.729
-0.175,0.670,-0.780,134.766,59.875,34.729
-0.210,0.766,-0.941,147.705,77.148,41.931
-0.190,0.845,-1.051,162.170,65.857,43.213
-0.180,0.943,-1.116,174.072,32.776,40.894
-0.134,0.991,-1.117,181.824,-2.319,37.476
-0.088,1.031,-1.087,179.871,-22.156,38.086
-0.116,1.096,-1.073,168.030,-21.057,40.771
-0.139,1.146,-1.115,152.161,6.531,46.875
-0.161,1.186,-1.212,136.108,51.270,56.030
-0.153,1.236,-1.295,122.437,90.698,65.247
-0.094,1.295,-1.376,114.197,110.474,69.275
-0.069,1.336,-1.436,111.694,106.628,62.988
-0.055,1.315,-1.467,113.281,82.886,46.875
-0.067,1.275,-1.498,116.333,53.223,29.907
-0.101,1.273,-1.520,114.136,29.846,19.653
-0.126,1.289,-1.542,105.530,18.188,15.869
-0.128,1.311,-1.582,93.445,19.958,15.564
-0.152,1.316,-1.648,83.008,30.579,16.418
-0.171,1.319,-1.728,74.768,39.612,15.137
-0.173,1.303,-1.793,69.214,39.551,12.024
-0.176,1.267,-1.823,64.514,29.175,7.507
-0.154,1.222,-1.802,59.326,13.489,1.648
-0.154,1.209,-1.749,54.382,0.122,-4.211
-0.167,1.231,-1.712,48.279,-6.714,-8.789
-0.208,1.227,-1.716,38.025,-6.958,-14.709
-0.239,1.196,-1.746,29.297,-3.357,-22.095
-0.242,1.189,-1.762,22.522,-2.014,-26.428
-0.233,1.217,-1.772,17.456,-5.371,-25.940
-0.237,1.212,-1.780,15.625,-11.841,-23.743
-0.234,1.176,-1.812,12.817,-18.494,-20.630
-0.231,1.178,-1.836,4.150,-21.179,-14.038
-0.204,1.221,-1.842,-10.864,-17.273,-7.141
-0.208,1.297,-1.865,-28.076,-6.958,-2.625
-0.144,1.328,-1.880,-50.964,6.836,1.831
-0.113,1.336,-1.828,-61.035,1.404,1.526
-0.069,1.316,-1.724,-70.251,-11.047,-2.563
-0.039,1.284,-1.623,-77.026,-24.719,-7.202
-0.055,1.258,-1.534,-80.139,-34.851,-13.062
-0.076,1.252,-1.479,-81.421,-39.612,-18.250
-0.084,1.253,-1.460,-83.252,-39.063,-19.958
-0.106,1.271,-1.472,-85.022,-35.461,-18.677
-0.108,1.278,-1.508,-87.646,-30.823,-16.663
-0.107,1.281,-1.532,-91.980,-28.564,-15.320
-0.105,1.280,-1.523,-99.121,-30.212,-15.442
-0.093,1.266,-1.482,-107.605,-35.278,-17.334
-0.105,1.234,-1.418,-114.990,-40.955,-21.179
-0.125,1.205,-1.354,-120.850,-47.302,-24.963
-0.144,1.170,-1.288,-124.756,-53.223,-27.466
-0.136,1.131,-1.244,-127.258,-57.617,-27.832
-0.141,1.124,-1.212,-129.761,-57.800,-26.245
-0.144,1.145,-1.172,-133.362,-55.054,-23.926
-0.125,1.152,-1.137,-136.414,-50.964,-21.179
-0.091,1.111,-1.103,-138.062,-47.852,-18.066
-0.050,1.059,-1.045,-140.442,-47.241,-15.564
-0.026,1.018,-0.971,-145.081,-47.180,-15.259
-0.020,0.984,-0.886,-150.085,-46.143,-16.602
-0.011,0.937,-0.798,-154.053,-43.091,-16.968
0.003,0.901,-0.721,-156.311,-39.124,-15.076
0.030,0.878,-0.670,-157.776,-34.424,-12.817
0.029,0.867,-0.647,-156.067,-29.907,-10.254
0.047,0.854,-0.630,-153.625,-27.954,-8.545
0.069,0.843,-0.594,-151.062,-30.457,-8.118
0.105,0.817,-0.526,-148.499,-37.170,-8.667
0.154,0.747,-0.441,-146.973,-46.143,-10.315
0.210,0.641,-0.326,-146.667,-54.443,-14.404
0.243,0.573,-0.202,-148.071,-59.448,-19.836
0.266,0.531,-0.069,-149.353,-58.655,-25.513
0.272,0.491,0.055,-146.362,-52.368,-28.992
0.297,0.439,0.148,-138.306,-44.189,-30.029
0.327,0.373,0.185,-126.343,-35.034,-29.541
0.332,0.335,0.166,-111.755,-27.039,-29.724
0.313,0.297,0.131,-96.069,-22.766,-33.508
0.286,0.231,0.090,-81.726,-24.353,-41.199
0.263,0.150,0.077,-71.777,-33.264,-50.842
0.197,0.068,0.079,-64.880,-47.241,-61.035
0.146,-0.013,0.103,-59.143,-62.378,-70.679
0.088,-0.078,0.144,-54.871,-75.867,-77.332
0.052,-0.124,0.195,-51.086,-81.909,-78.552
0.032,-0.178,0.250,-47.485,-79.285,-76.050
0.030,-0.241,0.289,-43.091,-67.688,-71.716
0.007,-0.293,0.314,-38.269,-50.232,-65.613
-0.028,-0.342,0.329,-31.738,-32.471,-59.631
-0.051,-0.402,0.331,-24.109,-17.395,-54.443
-0.067,-0.452,0.326,-15.564,-6.836,-48.462
-0.077,-0.493,0.313,-6.287,-0.793,-42.786
-0.085,-0.519,0.292,2.869,1.160,-38.635
-0.094,-0.511,0.276,11.963,1.282,-34.790
-0.121,-0.487,0.249,22.888,1.648,-31.189
-0.158,-0.497,0.203,35.156,1.953,-28.503
-0.180,-0.494,0.159,44.189,0.000,-26.062
-0.204,-0.467,0.130,49.500,-2.991,-22.095
-0.225,-0.453,0.113,53.162,-4.700,-17.029
-0.229,-0.444,0.112,56.763,-5.188,-12.146
-0.224,-0.417,0.113,59.753,-2.991,-7.019
-0.209,-0.382,0.115,62.744,1.282,-1.465
-0.175,-0.354,0.113,67.261,7.568,5.798
-0.134,-0.313,0.112,71.716,14.343,13.672
-0.105,-0.248,0.093,76.355,21.179,19.714
-0.110,-0.216,0.059,82.825,26.794,22.034
-0.112,-0.172,0.027,89.233,29.724,22.400
-0.124,-0.099,0.003,93.994,29.602,24.353
-0.167,-0.025,-0.010,98.694,27.527,25.024
-0.221,0.024,-0.019,104.492,22.156,24.658
-0.255,0.060,-0.027,109.131,14.038,24.292
-0.259,0.093,-0.065,114.502,5.249,25.391
-0.294,0.139,-0.123,123.047,-1.160,29.114
-0.265,0.222,-0.180,131.042,-6.287,35.706
-0.184,0.309,-0.214,138.428,-12.329,43.884
-0.078,0.400,-0.234,145.447,-21.179,49.866
0.013,0.510,-0.241,150.635,-33.508,50.110
0.066,0.620,-0.230,153.381,-49.866,44.128
0.093,0.698,-0.201,154.114,-66.589,34.424
0.108,0.716,-0.216,155.518,-72.998,29.480
0.080,0.703,-0.282,158.325,-61.951,34.424
0.079,0.684,-0.363,160.217,-35.278,47.668
0.093,0.759,-0.414,159.180,-4.517,65.674
0.177,0.909,-0.483,156.860,22.339,82.397
0.192,1.039,-0.469,150.818,38.452,97.290
0.343,1.179,-0.586,142.029,63.843,115.112
0.336,1.281,-0.583,153.625,59.021,114.136
0.491,1.192,-0.687,159.912,43.762,61.829
0.433,1.287,-0.785,164.124,41.870,44.495
0.370,1.374,-0.894,173.645,34.058,46.143
0.336,1.401,-1.013,184.387,25.024,49.805
0.269,1.460,-1.129,188.843,20.081,58.105
0.282,1.510,-1.203,182.800,12.817,61.035
0.356,1.520,-1.189,170.105,2.930,61.523
0.384,1.552,-1.131,155.273,-0.122,62.561
0.371,1.554,-1.118,142.639,6.897,60.364
0.366,1.547,-1.190,132.812,23.315,58.228
0.288,1.596,-1.315,124.939,46.509,59.448
0.241,1.659,-1.466,117.126,69.214,62.561
0.223,1.716,-1.591,108.948,85.632,65.674
0.178,1.753,-1.702,100.342,90.637,64.209
0.186,1.716,-1.758,90.698,80.688,57.678
0.224,1.648,-1.772,80.688,59.021,49.377
0.201,1.574,-1.739,73.486,36.499,41.260
0.110,1.568,-1.785,63.843,24.841,33.630
0.077,1.580,-1.866,68.176,24.536,28.259
0.019,1.602,-1.984,68.054,26.489,32.837
0.007,1.607,-2.101,56.824,34.973,37.720
0.017,1.643,-2.180,38.391,43.030,38.513
0.025,1.645,-2.219,19.958,49.988,34.424
0.064,1.631,-2.242,3.906,50.659,29.236
0.063,1.631,-2.230,-12.634,43.396,24.841
0.030,1.617,-2.181,-26.367,34.912,18.555
0.048,1.609,-2.106,-37.964,26.550,12.390
0.047,1.601,-2.013,-46.753,15.015,7.080
0.028,1.560,-1.943,-53.223,4.089,-0.671
0.005,1.518,-1.888,-56.885,-5.188,-7.446
0.002,1.493,-1.802,-61.890,-18.311,-13.245
0.000,1.485,-1.695,-66.895,-32.593,-18.555
-0.005,1.496,-1.523,-74.646,-47.791,-26.611
0.003,1.497,-1.470,-79.102,-43.457,-26.367
0.021,1.507,-1.455,-87.036,-27.649,-22.827
0.021,1.510,-1.487,-95.276,-3.967,-17.395
0.043,1.517,-1.513,-106.567,18.677,-10.742
0.068,1.518,-1.537,-117.981,32.410,-5.737
0.065,1.515,-1.526,-125.977,33.203,-5.310
0.070,1.500,-1.475,-132.812,20.935,-10.193
0.060,1.468,-1.415,-136.108,1.343,-18.433
0.015,1.455,-1.375,-136.230,-17.822,-26.001
-0.030,1.445,-1.352,-135.925,-33.936,-32.898
-0.048,1.452,-1.327,-137.573,-46.387,-36.865
-0.062,1.451,-1.271,-142.212,-56.763,-37.903
-0.052,1.432,-1.192,-148.132,-64.697,-38.513
-0.051,1.408,-1.110,-153.381,-71.472,-39.551
-0.048,1.363,-1.036,-157.959,-75.989,-41.565
-0.061,1.276,-0.960,-159.851,-79.407,-43.762
-0.063,1.207,-0.874,-161.255,-83.557,-44.312
-0.069,1.172,-0.746,-163.452,-85.571,-43.396
-0.047,1.139,-0.611,-165.466,-86.426,-42.908
-0.013,1.115,-0.497,-167.480,-85.876,-40.405
0.004,1.075,-0.400,-167.603,-81.848,-38.208
0.025,1.014,-0.334,-165.527,-73.853,-37.903
0.028,0.950,-0.292,-162.598,-64.636,-37.354
0.017,0.875,-0.248,-161.743,-56.824,-36.621
0.014,0.754,-0.185,-161.743,-52.124,-35.828
0.017,0.635,-0.122,-162.659,-49.866,-34.851
0.008,0.544,-0.047,-164.001,-49.377,-33.508
0.012,0.458,0.035,-163.940,-51.208,-33.386
0.021,0.377,0.120,-160.278,-53.833,-34.119
0.019,0.306,0.198,-153.137,-56.458,-35.095
0.029,0.233,0.269,-143.921,-56.030,-35.095
0.028,0.140,0.326,-133.057,-50.110,-34.241
0.022,0.012,0.367,-124.329,-41.138,-32.349
0.012,-0.097,0.412,-118.225,-28.931,-28.320
-0.001,-0.169,0.459,-113.037,-14.648,-22.644
-0.006,-0.223,0.501,-106.628,-0.183,-16.052
0.000,-0.273,0.517,-97.229,13.550,-8.362
0.018,-0.330,0.514,-85.205,25.269,-0.977
0.041,-0.380,0.504,-74.097,34.485,5.432
0.038,-0.403,0.498,-65.186,41.382,9.766
0.013,-0.433,0.479,-55.969,47.363,12.634
0.001,-0.468,0.453,-46.448,53.284,15.747
0.006,-0.484,0.423,-37.476,58.960,21.057
0.007,-0.477,0.400,-30.579,63.843,26.672
0.010,-0.462,0.377,-23.682,68.848,30.212
0.028,-0.455,0.350,-16.907,73.669,32.898
0.023,-0.459,0.311,-10.803,77.026,35.034
-0.002,-0.476,0.285,-6.348,77.271,34.546
-0.016,-0.489,0.277,-3.052,74.829,32.104
-0.014,-0.486,0.289,0.610,71.533,31.006
-0.006,-0.459,0.301,5.676,67.932,31.616
0.007,-0.428,0.310,13.000,64.453,32.715
0.016,-0.392,0.316,21.362,61.218,32.715
0.020,-0.338,0.306,29.663,58.167,32.288
0.004,-0.315,0.291,37.720,55.298,30.823
-0.012,-0.308,0.286,44.739,50.354,27.100
-0.028,-0.267,0.296,50.598,44.128,24.231
-0.065,-0.219,0.306,57.678,39.673,23.315
-0.081,-0.190,0.305,65.857,37.476,23.376
-0.084,-0.139,0.293,74.829,39.429,26.367
-0.100,-0.056,0.275,84.473,43.823,30.090
-0.076,0.059,0.251,90.881,49.927,33.447
-0.068,0.202,0.235,92.407,53.223,35.400
-0.089,0.315,0.204,94.482,52.795,34.546
-0.122,0.390,0.125,101.196,52.185,31.982
-0.196,0.425,-0.011,113.281,53.650,30.579
-0.301,0.466,-0.173,125.671,58.228,28.198
-0.352,0.533,-0.331,132.812,62.988,27.527
-0.338,0.618,-0.455,132.812,65.674,31.982
-0.295,0.740,-0.562,130.737,69.641,37.354
-0.269,0.874,-0.684,128.906,75.562,37.048
-0.243,0.946,-0.779,129.211,77.698,31.006
-0.203,0.980,-0.835,131.714,72.693,25.452
-0.157,0.981,-0.856,134.277,63.538,24.170
-0.098,0.958,-0.830,135.803,54.749,25.146
-0.059,0.954,-0.790,137.329,52.063,27.283
-0.052,0.984,-0.782,138.855,57.556,28.320
-0.014,1.057,-0.840,143.921,68.787,28.564
-0.009,1.128,-0.977,152.832,80.994,27.832
-0.055,1.224,-1.135,164.062,82.703,23.560
-0.062,1.313,-1.249,169.800,64.819,18.188
-0.025,1.315,-1.300,173.157,33.447,11.780
0.024,1.260,-1.300,174.561,2.808,2.747
-0.012,1.229,-1.257,174.194,-14.832,-7.385
-0.063,1.215,-1.221,172.791,-17.456,-15.015
-0.070,1.183,-1.211,171.936,-9.277,-15.625
-0.068,1.173,-1.245,169.983,0.122,-11.169
-0.103,1.198,-1.285,164.978,12.634,-3.662
-0.143,1.247,-1.358,160.828,22.766,1.770
-0.165,1.250,-1.433,156.616,26.917,2.258
-0.178,1.246,-1.516,148.499,24.536,-0.854
-0.225,1.251,-1.583,135.254,21.667,-4.761
-0.249,1.278,-1.632,119.568,22.583,-8.118
-0.265,1.321,-1.668,104.065,25.452,-9.338
-0.275,1.338,-1.717,91.553,28.870,-8.240
-0.273,1.334,-1.775,81.360,29.968,-8.423
-0.305,1.320,-1.825,72.876,26.978,-9.155
-0.363,1.312,-1.883,64.331,26.001,-7.446
-0.379,1.278,-1.941,59.570,23.437,-10.925
-0.399,1.267,-1.958,57.617,16.541,-5.493
-0.414,1.221,-1.990,43.457,13.855,-0.977
-0.426,1.236,-2.011,28.259,14.832,-5.371
-0.443,1.301,-2.046,17.212,17.700,-7.874
-0.429,1.321,-2.115,11.658,18.921,-5.554
-0.414,1.302,-2.202,7.507,17.700,-2.869
-0.403,1.271,-2.249,1.953,10.803,-4.395
-0.375,1.282,-2.244,-8.911,-1.343,-7.324
-0.405,1.300,-2.230,-19.775,-13.977,-9.583
-0.458,1.294,-2.216,-25.208,-29.663,-14.465
-0.453,1.311,-2.191,-30.457,-48.767,-18.738
-0.436,1.328,-2.171,-36.987,-64.026,-18.860
-0.422,1.332,-2.120,-44.312,-69.519,-17.212
-0.369,1.364,-2.027,-56.396,-67.139,-14.282
-0.312,1.378,-1.908,-70.374,-62.805,-11.597
-0.249,1.375,-1.769,-81.543,-61.340,-11.658
-0.212,1.363,-1.662,-89.539,-61.707,-13.123
-0.181,1.332,-1.594,-93.689,-61.707,-15.381
-0.182,1.307,-1.559,-96.863,-60.974,-16.724
-0.167,1.275,-1.517,-103.149,-59.082,-15.259
-0.169,1.277,-1.504,-106.384,-59.326,-15.076
-0.173,1.292,-1.481,-109.619,-62.988,-16.663
-0.160,1.335,-1.427,-115.234,-72.510,-18.188
-0.154,1.380,-1.346,-120.300,-84.290,-20.020
-0.142,1.376,-1.272,-122.559,-93.872,-23.682
-0.121,1.350,-1.196,-126.099,-99.854,-27.344
-0.109,1.314,-1.109,-130.066,-101.318,-29.968
-0.096,1.267,-1.042,-133.667,-98.450,-31.494
-0.071,1.214,-0.984,-138.306,-93.018,-32.471
-0.061,1.193,-0.920,-143.738,-85.022,-32.288
-0.043,1.193,-0.844,-148.987,-77.393,-30.823
-0.005,1.173,-0.768,-152.710,-72.571,-29.602
0.020,1.145,-0.703,-153.870,-71.167,-30.090
0.039,1.101,-0.643,-152.710,-74.341,-33.630
0.065,1.025,-0.572,-151.733,-81.421,-38.818
0.077,0.954,-0.512,-151.428,-88.013,-43.518
0.072,0.895,-0.453,-151.184,-91.980,-48.035
0.062,0.829,-0.398,-150.330,-92.529,-51.880
0.069,0.758,-0.343,-148.376,-92.957,-54.626
0.076,0.702,-0.277,-146.362,-94.055,-56.213
0.067,0.662,-0.196,-144.165,-93.262,-57.556
0.068,0.597,-0.116,-141.724,-88.684,-58.594
0.083,0.498,-0.047,-138.672,-79.956,-58.472
0.082,0.409,0.018,-136.414,-68.237,-57.068
0.076,0.331,0.074,-134.338,-54.688,-54.626
0.095,0.256,0.126,-131.287,-41.504,-51.208
0.098,0.190,0.171,-127.014,-31.433,-47.852
0.101,0.141,0.205,-120.483,-25.513,-45.898
0.108,0.105,0.242,-112.976,-22.949,-44.495
0.117,0.047,0.272,-104.370,-20.081,-41.809
0.126,-0.049,0.289,-95.276,-12.817,-39.063
0.113,-0.151,0.304,-87.708,-2.686,-35.645
0.086,-0.240,0.321,-82.214,9.399,-32.349
0.051,-0.326,0.335,-75.867,21.851,-29.602
0.016,-0.387,0.341,-68.848,32.715,-26.306
-0.005,-0.404,0.340,-61.279,40.527,-20.508
-0.010,-0.389,0.328,-52.673,45.593,-12.451
-0.003,-0.383,0.312,-41.321,48.645,-4.211
0.022,-0.394,0.282,-28.809,50.354,3.540
0.042,-0.398,0.250,-19.287,52.002,9.521
0.053,-0.404,0.223,-12.756,53.467,11.475
0.067,-0.420,0.200,-8.423,53.467,10.010
0.071,-0.447,0.193,-5.249,50.903,6.714
0.048,-0.454,0.199,-2.197,47.302,2.319
0.026,-0.439,0.226,0.854,43.640,-0.916
0.026,-0.391,0.252,4.700,41.931,-0.916
0.036,-0.370,0.261,11.597,45.898,3.052
0.058,-0.363,0.254,20.081,54.871,8.118
0.082,-0.327,0.238,26.489,64.636,13.367
0.063,-0.303,0.207,33.569,71.106,15.686
0.042,-0.308,0.173,41.870,72.144,13.733
0.010,-0.279,0.153,49.133,67.261,10.437
-0.016,-0.225,0.140,56.519,58.350,8.118
-0.028,-0.185,0.125,66.040,47.729,7.751
-0.025,-0.151,0.117,76.538,36.621,9.583
-0.006,-0.098,0.125,84.717,27.344,11.597
0.017,-0.052,0.139,91.919,21.973,12.756
0.037,0.008,0.142,99.548,20.874,13.611
0.045,0.081,0.123,107.910,25.879,15.686
0.029,0.187,0.086,115.540,36.865,19.287
0.003,0.299,0.034,122.131,50.598,22.339
-0.036,0.396,-0.036,128.357,65.125,24.048
-0.092,0.483,-0.122,131.897,76.294,24.292
-0.160,0.532,-0.213,133.301,82.642,23.499
-0.260,0.573,-0.321,135.620,86.487,23.621
